,date,User,Tweet
2089,2021-07-30 20:35:28+00:00,homewithtwo,@AstroSven @Reptolord #Klimawandel läuft doch schon auf Hochtouren. Den Planeten stört das nicht. Der erholt sich von alleine wieder. Die Menschheit allerdings... tja nu 🤷🏿‍♂️
2090,2021-07-30 20:33:57+00:00,TimNoir1,"@SabineNuss Wissen Sie Frau Nuss, DAS ist genau der Punkt. Zentralstaatliche Freiheit einschränkende Maßnahmen. DDR 2.0 ? Der Klimawandel ist m.E. zu 90% derzeit nicht mehr aufhaltbar und wir werden uns anpassen (großer Optimismus) aber nicht im Rahmen einer Ökodiktatur."
2091,2021-07-30 20:33:07+00:00,michl_albrt,@TRDSRLZ @Team_Stollberg Warten auf den Klimawandel ...
2092,2021-07-30 20:32:39+00:00,PStter,@BlakesWort @EichholtzAlex @Luisamneubauer Wohl Rot-Grün vergessen. Was haben die da nochmal genau in Sachen Klima gemacht... Ah. Nix. Lieber Hartz IV eingeführt!!!
2093,2021-07-30 20:32:35+00:00,CityReport,"Wahlen: Scholz: ""Der Klimawandel ist menschengemacht"" https://t.co/iaIkZAfXLO https://t.co/BwUiS9gbYY"
2094,2021-07-30 20:32:21+00:00,Kowalsk02275714,"@WMegerle @FurFpw @Luisamneubauer @LuetziBleibt @AlleDoerfer Der Max hat leider so gar keine Ahnung aber sehr viel Meinung. Typisch für die Grüne Extremistenjugend 🤷‍♂️
Die Katastrophe Ahrweiler hatte mehr mit menschlichem Versagen und Wetter zu tun als mit Klima. Oh man 🤦🏻‍♂️"
2095,2021-07-30 20:31:23+00:00,braukmac,@reitschuster Leider ja. Es gibt sooo viele Klima-Lemminge.
2096,2021-07-30 20:31:12+00:00,jhaslauer,"@BarbaraSommerer @MartinThuer antwort von walser &amp; co: 
""sie haben völlig recht, denn unsere bürgermeister stellen ja schon seit jahren klimageräte auf. aber wichtig ist jetzt, dass wir die jobs in diesen branchen schützen. den überraschend aufgetretenen klimawandel können wir nur mit technologie bekämpfen."""
2097,2021-07-30 20:30:23+00:00,andi_hosl,@naapi @GabrieleFritz3 @ORF Mit der ÖVP in der Regierung lassen sich die Ziele für den Klimawandel  nicht realisieren. Hr.Walser hat  das heute wieder eindrucksvoll bewiesen.
2098,2021-07-30 20:30:00+00:00,RalphJanik,"Wir sitzen beim Thema Klima genau demselben Trugschluss auf wie beim Coronavirus. 
Nur: Wirtschaft und Umweltschutz bedingen einander. Wenn uns der Planet um die Ohren fliegt ist das ökonomisch wohl nicht allzu förderlich. https://t.co/HStjrKiuJC"
2099,2021-07-30 20:29:58+00:00,520bis565nm,"#Klimawandel #ClimateEmergency 
Kreuzung Merangasse &amp; Elisabethstraße #Graz #Österreich

https://t.co/OgqIClYSbg https://t.co/AhFgWsdfOT"
2100,2021-07-30 20:29:55+00:00,RittinerGomez,"@monsieurfischer CO₂ Initiative und Klima

Wir stehen im Stau"
2101,2021-07-30 20:29:05+00:00,docknack,"Nach Ölkrise, Waldsterben, BSE, Ozonloch, Erderwärmung, Ehec, Sars, Mers, SarsCov2 und ff 
Demnächst Erdimplusion.
Hat Karl L.  D A S  schon auf dem Schirm😱
#panikmache https://t.co/1D8gn6H4b9"
2102,2021-07-30 20:28:50+00:00,lennartdahms,"Wenn der Klimawandel so weiter geht, wird Bier immer teurer. Ihr wollt doch nicht dass Bier teurer wird??? Wir brauchen ein Tempolimit, um die Bierpreise niedrig zu halten! (Und einen Systemwechsel weg vom Kapitalismus)"
2103,2021-07-30 20:28:49+00:00,SabineNuss,"@TimNoir1 Das ist ein differenziertes Interview, in dem gar nicht am menschengemachten Klimawandel gezweifelt wird, sondern Maßnahmen diskutiert werden, aber übrigens auch die Freiheit einschränkende befürwortet werden, dafür zentralstaatliche befürwortet. Das ist nun nicht so abweichend."
2104,2021-07-30 20:28:41+00:00,elisfried,"@klima_vb @KRogenhofer Wie kann es sein, daß bei dieser  Konfrontation in der ZIB II heute zum Klimawandel nicht ein einziges Mal der Begriff der Bodenversiegelung (gerade in Österreich ein Riesenproblem) fällt?"
2105,2021-07-30 20:27:57+00:00,sagler72,"Die Konservativen glauben eh schon an den Klimawandel, aber würden ihn am liebsten mit #freierEnergie lösen #zib2"
2106,2021-07-30 20:26:28+00:00,SolautSonja,"Ich verstehe nicht, warum Klimaschutz und Wirtschaft als Gegensätze diskutiert werden. 
Das eine wird ohne das andere nicht funktionieren, außer #Kurz erklärt die Klimakrise ebenso für beendet wie die Pandemie.
#zib2"
2107,2021-07-30 20:26:06+00:00,Paysano3,Passend zum Klimawandel: die Heatmap als Pate für das Bayern-Trikot https://t.co/oLhkTKM1fR
2108,2021-07-30 20:25:49+00:00,Ole_H2002,"@LassevCTY @Zippwhite @Wahlen_DE @ZDFheute Natürlich tun sie das, aber... ""ist in Deutschland ein großes Problem"". Haben wir, also Deutschland, momentan schon so große Probleme durch den Klimawandel? ""Werden"" ja, haben..."
2109,2021-07-30 20:24:46+00:00,KirchnerArctic,Besorgniserregende Risikoanalyse zum Klimawandel https://t.co/syNiU5yw5l via @topagrar
2110,2021-07-30 20:24:34+00:00,Lassevtbg,"@Zippwhite @Ole_H2002 @Wahlen_DE @ZDFheute Es gibt beim Klimawandel leider keinen ,,Deutschlands Teil"". Es gibt nur einen Menschheitsteil. Und sie Folgen betreffen Deutschland natürlich."
2111,2021-07-30 20:24:27+00:00,games_and_golf,"@welt So traurig, wenn man Vater einer Tochter in dem Alter ist  - Es läuft einem eiskalt den Rücken runter.

Und wenn Baerbock und Harbeck mitreden können, werden die Schleusen noch weiter geöffnet - Aber wir werden das Klima alleine retten und unsere Frauen und Kinder ....."
2112,2021-07-30 20:24:23+00:00,t_weymann,"@anarchismus_at Wenn hier irgendwelche Klimawandelleugner wieder frohlocken haha Erderwärmung, solche Ereignisse passen da sehr gut hinein denn vorallem wird das Wetter chaotischer, auch Ausreißer von kalter Luft aus der Antarktis, die früher vielleicht nicht soweit nach Norden gezogen ist."
2113,2021-07-30 20:24:06+00:00,70pitsch,"@FelixRends @Kachelmann Tibet ist eine Hochebene, ist nicht nur der Abstand zum Äquator entscheident für das Klima."
2114,2021-07-30 20:23:59+00:00,mrfruehling,"Mutet arg egozentrisch an, wenn man die ebenso bewusste wie hochgradig persönliche Entscheidung Anderer, für das Klima auf Kinder zu verzichten, auf die eigene Familienplanung bezieht und diesen Unbekannten sogar mal pauschal Rassismus unterstellt. https://t.co/GJl0kvImQO"
2115,2021-07-30 20:23:23+00:00,Angelazem,"#zib2 #Klimawandel kennt jede*r, aber Populismus aka ""mit dem Kamel reiten"" herrscht vor allem bei der oevp #walser"
2116,2021-07-30 20:23:10+00:00,Sabtreck,"@PeterBussjaeger @RalphJanik wenns juristisch was zu klären gibt kann man auf dich zurückgreifen, aber inwiefern kannst du zu klima mehr sagen als der rest der nicht-klimaforscher?"
2117,2021-07-30 20:22:46+00:00,morgenpost,"Scholz: ""Der Klimawandel ist menschengemacht"" https://t.co/w2f2yEu09q https://t.co/1sYgziVnF9"
2118,2021-07-30 20:22:41+00:00,elisfried,"@ZiB2_Vorschau @MartinThuer @KRogenhofer @ChristophWalser Wie kann es sein, daß in diesem Kreutzinterview zum Klimawandel und den neuen, alten Straßenbauprojekten das immense Problem der Bodenversiegelung in Österreich nicht angesprochen und mitgedacht wird?"
2119,2021-07-30 20:22:39+00:00,galantgeloest,"@pentru_tine @thecommiemommy @pflaumers @GriesgramG @k3k5d13b man darf nicht vergessen, dass die Proteste in der DDR von 1989 ihren ursprung in der umweltbewegung genommen haben. Die gab es nicht ohne grund. Kommunismus ist( ganz abgesehen davon dass es bislang nie erfolgreich umgesetzt wurde) keine alleinige allheillösung f Klimawandel."
2120,2021-07-30 20:21:25+00:00,CSualk,@CGdoppelpunkt @KochCordelia Nach fünf Jahren in der Regierung noch nicht gelernt wie Radwege aussehen müssen? Wieviel Zeit lässt der Klimawandel bis Grüne Verkehrswende können?
2121,2021-07-30 20:20:25+00:00,natalielaibach,"#KlimakriseISTjetzt - und auch hier. Wenn ihr mehr über Extremwetter und Klimawandel wissen wollt, schaut Di bei @s4f_koeln_bonn rein: https://t.co/n8hILTdQSL"
2122,2021-07-30 20:19:43+00:00,naapi,"Wir brauchen nicht mehr Strassen, mehr Verkehr und Wasserstoff.
Wir brauchen Homeoffice, Radwege,E-Autos, Fahrgemeinschaften, Fotovoltaik und Wärmepumpen.
Der Herr Walser kapiert das nicht. #Klimawandel im @ORF #ZIB2"
2123,2021-07-30 20:19:41+00:00,Cristal_Tempo,"""Sonst wird die Klimakrise zur Klimakatastrophe"". Was so schlimm in den hiesigen Debatten zum Klimaschutz ist, ist die komplette Ignoranz von zig Regionen, die dank unserer Emissionen längst Klimakatastrophen durchleben, oder auch nicht überleben #zib2 Eurozentrischer Klimaschutz"
2124,2021-07-30 20:19:04+00:00,OHartwig,"Die Klimakrise ist eine prima Opportunity für die Automobilindustrie, leicht modizierte Verbrenner namens #Hybrid als Klimaretter zu vermarkten. Und dann noch ein #Regenbogen im Logo. Zu schön, um wahr zu sein. https://t.co/IyMGYnicVQ"
2125,2021-07-30 20:17:21+00:00,squadrat,Von schönen Worten lässt sich das Klima leider so gar nicht beeindrucken. #ZiB2
2126,2021-07-30 20:17:20+00:00,tutschte,Klimakrise und Coronapandemie haben eines gemeinsam. Man sitzt mit den ganzen Trotteln im selben Boot.
2127,2021-07-30 20:17:12+00:00,BernhardEcker,"„Wir werden auch in Zukunft nicht mit dem Kamel nach Wien kommen“, erklärt Tirols Wirtschaftskammerchef Christoph Walser zum Kampf gegen den Klimawandel: keine Verbote.
#zib2"
2128,2021-07-30 20:16:29+00:00,RudolfLutz4,"@reitschuster So lange es nur wankt, kann es ja nicht so schlimm sein - Millionen Deutsche sehen unseren Staat als folgericheigen Unrechtsstaat, und zwar seit Einführung von Hartz IV, Teuro, abgebautes Gesundheitswesen, Bankenkrise, Asylkrise, CoronaKrise, Übervölkerung in Deutscland, Klima.."
2129,2021-07-30 20:16:01+00:00,frankbosse1,"@Kachelmann @srfnews @derspiegel Besonders wenig hilfreich sind die Attributierungen ad hoc zum Klimawandel! Ohne Verweis auf jede Studie. ""Weil wir es können!"" Sie können es nur in ihrer Welt, klein genug!"
2130,2021-07-30 20:15:58+00:00,WernerBechtel,"Brasilien:
Natürlich ist die Sonne schuld, dass es schneit,
aber
Wetter ist nicht Klima. 
 
Seit 150 Jahren ist eben #CO2 Menschengemacht 
stärker für Klimaerwärmung als die Sonne.
https://t.co/WzyjkAtnSj"
2131,2021-07-30 20:15:19+00:00,vertig0nix,"@Luisamneubauer wer nichtmal weiß, was der begriff ""klima"" bedeutet, sollte ihn nicht schützen wollen...und schon gar nicht so, wie #diegruenen oder #FFF es propagieren !"
2132,2021-07-30 20:15:07+00:00,WeltundZeit,@Naturschuetzen Weil die #Gruenen keine geeigneten Konzepte gegen den Klimawandel haben? Weil viele Menschen unabhängig von den Ereignissen immer die gleiche Partei wählen?
2133,2021-07-30 20:13:02+00:00,stathoula7,@Meenzer721 Söder soll nicht draußen verkehren der Umfeld-Umwelt und das Klima reagieren allergisch auf jeden seinen Schritt...
2134,2021-07-30 20:11:33+00:00,Rubberinchen,"Beim Herrn von der Wirtschaftskammer in Tirol ist der Klimawandel angekommen. 
Wann kommt die Klimakatastrophe bei ihm an? #zib2"
2135,2021-07-30 20:11:15+00:00,piratenparteiat,"Nach all den schweren Überschwemmungen in Europa, erinnert das heutige Unwetter in #Graz daran, dass der #Klimawandel vor Österreich nicht Halt macht und ihm mit Message Control allein nicht beizukommen ist: https://t.co/SxlZp4iqxu

#Piratenpartei https://t.co/aUW6QJwrKI"
2136,2021-07-30 20:10:35+00:00,Brolper,"@Niko5307 Auch gerne Müll erzählt. Stichwort ""keine Rechtsextremen in der Polizei oder der CDU"", ""Verbesserung der Bildung in NRW"", ""BUND will Kohle bis 2038"", ""Wir sind für mehr Handel gegen Klimawandel"", ""keine zweite Welle"". Oder ihr eigener Tweet der das Thema offensichtlich verfehlt. https://t.co/3nsAFXh4u1"
2137,2021-07-30 20:10:07+00:00,Che_Iran,Banken am Klima-Pranger: «Schweizer Finanzplatz bringt Menschen um» - https://t.co/D5NSqj2Sem via @watson_news von @mueller_adrian
2138,2021-07-30 20:09:13+00:00,cos_meyer,@b_age @Mandelbroetchen Warum.sollte deswegen auch die CDU ernsthaft was gegen den Klimawandel tun...
2139,2021-07-30 20:08:59+00:00,tinta____d,"Die Klimakrise ist jetzt und hier. Trotzdem sind Kanzlerkandidat Armin #Laschet alle Mittel recht, um die dreckige Kohleindustrie am Leben zu halten. Unterzeichne und mache klar: Wer künftig regieren will, muss das Klima schützen! https://t.co/0S6hM478yg"
2140,2021-07-30 20:08:52+00:00,publizistikon,"@yrow97 @PolitikOutsider Prada-Protz vergleichen mit Studium und Abi? Ernsthaft? Von Leuten, die dauernd enteignen wollen. Die Welt, das Universum und das Klima retten? Wie heißt der Studienplatz? YouTube Uni? Meine Güte, ist die SPD im Arsch!"
2141,2021-07-30 20:07:36+00:00,Che_Iran,Hardturm-Brache wird zum Klima-Camp: Aktivisten stellen Zelte und Bühnen auf - https://t.co/sZfLeYVTq2 via @watson_news von @petarmarj
2142,2021-07-30 20:07:18+00:00,bauhausmensch,Klima- und Umweltschutz beginnen auf dem teller!  2.Teil von 4. https://t.co/uawnhzTd6d
2143,2021-07-30 20:07:07+00:00,pablodiabolo,"#zib2 #klima Der Tiroler Wirtschaftskammerpräsiden, den die ÖVP ins Streitgespräch zu Straßenbau und Klima entsendet, verdient sein Geld privat (neben WKÖ-Job und Bürgermeister) übrigens als LKW-Frächter mit über 50 LKW im Fuhrpark."
2144,2021-07-30 20:06:11+00:00,oskxr74,"@nuubixtweeted Berlin halt, meins war so nice billig neu Klima und sogar ein basketballplatz aber halt Polen"
2145,2021-07-30 20:05:03+00:00,MommsenMBo,"@Thomas_Bareiss @CDU Hä?
Frau Merkel hat erst vor kurzem persönlich dafür gesorgt das #NordStream2 fertig gebaut und mit Ansage und groß TamTam die Klimakrise anheizen und Klimaziele reißen lässt.
Also wenn ihr das nicht mitbekommt seid ihr falsch dort wo ihr arbeitet."
2146,2021-07-30 20:05:02+00:00,WernerBechtel,"Brasilien:
Natürlich ist die Sonne schuld, dass es schneit,
aber
Wetter ist nicht Klima. @Blickch 
Seit 150 Jahren ist eben #CO2 Menschengemacht 
stärker für Klimaerwärmung als die Sonne.
https://t.co/WzyjkAtnSj https://t.co/cCsuajdemh"
2147,2021-07-30 20:02:59+00:00,Smart_and_iron,"@ThiloSc Das Leben als deutscher Formel 1 Pilot ist echt schwierig geworden. Früher musste man nur schnell fahren, um bewundert zu werden. Heute müssen sie den Klimawandel stoppen, sich für Diversität stark machen und in der Freizeit die Tribünen sauber machen."
2148,2021-07-30 20:01:35+00:00,RFromdablock,@Jukischx64 Auch ohne Klima sprechen genug Gründe dagegen.
2149,2021-07-30 20:00:13+00:00,Tatjes,"@alex_baur 2/2 Allerdings hat die weitverbreitete Abneigung, Artikel zu lesen, bevor man sich über sie aufregt, sicher nichts mit dem Klimawandel zu tun."
2150,2021-07-30 20:00:06+00:00,karlakueken,"In Graz werden grade Rekorde gebrochen. 
Es gibt etwas zu tun im Bereich #Klimawandel. https://t.co/A6DSeYBkMq"
2151,2021-07-30 20:00:03+00:00,DocMapled,"@Krambergskatze @hdBerretz Ich kann über den Tuppes nur lachen. Aber mich macht es „aggressiv“ das Menschen ihn und damit die #CDUnwaehlbar tatsächlich wählen wollen. Es macht mir eigentlich schon Angst, denn damit etwas passiert, muss es einen Wechsel geben! #Klimakrise #letzteChance"
2152,2021-07-30 19:59:51+00:00,das_Menschy,"Wie wäre es, wenn wir statt ""Treibhausgas"" für #CO2 und #Methan nur noch die Begriffe ""#Klimagift"" oder ""#Atmosphärengift"" verwenden und statt ""Klimawandel"" nur noch von der ""#Klimakatastrophe"" sprechen?"
2153,2021-07-30 19:58:16+00:00,FeynmansMethod,"@papaausm @Luisamneubauer Weil die Rechnung, sich effektiv vor den Folgen schützen ohne den Klimawandel gleichzeitig aufzuhalten, nicht aufgehen wird. Jedes zehntel Grad macht einen Unterschied."
2154,2021-07-30 19:57:50+00:00,benrol61,"@Chill_Roh2 @Luisamneubauer Keine Partei oder Politiker kann das Klima retten, nur die Gesamtheit der Menschen/Bürger können das durch Änderungen z.B. im (Konsum)Verhalten ☝️"
2155,2021-07-30 19:55:34+00:00,KamNoNym,"Hottake, aber Linke die mit ""lol im Sozialismus muss niemand mehr arbeiten"", ankommen sind nicht sehr viel weniger irre und naiv als Liberale die glauben, dass der Klimawandel gestoppt wird, wenn nur endlich Mal die freie saubere Energie-Maschine erfunden wird."
2156,2021-07-30 19:55:29+00:00,HannesW61,"@neunmalelf Nach Regen folgt Sonne ...
doch der 'Klimawandel' könnte dazwischenfunken ..."
2157,2021-07-30 19:55:05+00:00,PhilippWin,"@bayernrocker @StefanBachman13 Schlechter:
Keine Fernbombardierung, außer im Szenario ""road to war"" (2.wk)

Strategische Ressourcen werden nicht zum Unterhalt benötigt.

Klimawandel sehr random und erst nach vermehrtem nutzen von Nuklearwaffen.

Globale Abstimmungen schlechter als in Civ 6"
2158,2021-07-30 19:55:02+00:00,FreieWeltEu,"➦ Kommentar: Kampf der Arten

» Der Klimawandel befeuert Konflikte zwischen Mensch und Tier. Dabei können beide Seiten nur verlieren.
 
  https://t.co/0kRsQDYmnK"
2159,2021-07-30 19:54:25+00:00,Geborgenheitwu1,"Klimakrise Weltweit, Klimakatastrophen Weltweit Union ist Realitätsfremd heuchlerisch nicht Regierungsfähig 😠 https://t.co/wFwSPPn62y"
2160,2021-07-30 19:54:15+00:00,SimeonPreuss,"@dirk9876543 @JollersRoger @Ende__Gelaende @ShaleMustFall @ende_gelande Also wenn wir wirklich Klimakrise haben, dann wäre ab und zu ein bisschen Tschernobyl ein Kindergeburtstag dagegen was wir bekommen, wenn wir weiter machen wie bisher. Kernenergie ist sicher genug und die havarierten Kraftwerke wurden vor einem halben Jahrhundert designt."
2161,2021-07-30 19:54:03+00:00,_1860_,"@wolframknop @stmueller78 @Die_Gruenen Was wäre schlimm daran ein Fach wie z. B. Klimawandel einzuführen. Da hätte man dann alles: Bio, Chemie, Physik, Politik, Erdkunde."
2162,2021-07-30 19:53:45+00:00,RrenateRose,"@Frauke71371712 @TantePepi Dann hoffe ich doch, dass die Evolution die bevorzugt, d. sich der Gefahr von Pandemien u. der Klimakrise bewusst sind. Denn die Klimakrise wird uns, abgesehen von Wetterkatastrophen wie Starkregen u.Waldbränden etc., auch noch weiter Pandemien ""bescheren"" https://t.co/qvGZIOmyOU"
2163,2021-07-30 19:53:12+00:00,SvenjaBehrendt,"Klingt nach Alarmismus. Aber damit bezeichnet man Konstellationen, in denen die Bedeutung des Problems überzeichnet wird. Das ist hier einfach nicht der Fall. Wir müssen schnell sinnvolle Schritte tun, die wirklich etwas bewirken. #Klima #Wahlkampf 
 @sz https://t.co/njVDzWfZyb"
2164,2021-07-30 19:53:08+00:00,benrol61,"@Luisamneubauer Nur blöd dass es Ihnen nicht ums Klima geht, sondern nur um Wählerstimmen für die Grünen 🤦‍♂️ die es übrigens nicht können☝️"
2165,2021-07-30 19:51:59+00:00,BlueCastleMicha,"@MikeNixda @yaglob Gramado hat ein subtropisches durch die Höhenlage relativ kühles und feuchtes Klima. Im Sommer wird es durchschnittlich 28 Grad, im Winter 6 Grad. Es gibt gelegentlich Frost und Schnee."
2166,2021-07-30 19:51:58+00:00,GeeseMatthias,"ja, himmelherrgottnocheins!!!

das können doch nicht alles
die 'me's von inanna sein...?!

wo is' nu der klimawandel hin?!?

oder hat inanna die 'me'
nur 'geborgt'?

als hofdirne,
als technokratennutte, sozusagen?

was wohl 'tiamat' davon hält?

sicherlich verabscheut sie es... ."
2167,2021-07-30 19:51:56+00:00,das_Menschy,"#CO2 ist ja eigentlich ein Abfallprodukt/Müll und Gift (sowohl für Menschen/Tiere in der Atemluft, wenn die Konzentration zu hoch ist, als auch für das Klima auf der Erde)."
2168,2021-07-30 19:49:32+00:00,das_Menschy,"Warum werden #CO2 und #Methan eigentlich ""#Treibhausgas"" und nicht ""#Atmosphärengift"" genannt? ""Treibhausgas"" klingt so harmlos. 

#Klimakatastrophe 
#Klimakrise"
2169,2021-07-30 19:48:18+00:00,TimNoir1,"@SabineNuss Nun, wie läuft Forschung? Das PKI? Das sind öffentliche Gelder, Budgets, Drittmittelfinanzierung. Wie wird man Abteilungsleiter? Und die anderen Profiteure? Wie bekommt man als grüne Partei mal eben + 12%? Dadurch dass man den Klimawandel objektiv betrachtet? :)"
2170,2021-07-30 19:47:19+00:00,skeptikaa,"Egal, ob #Laschet abgeschrieben hat . 
#Laschet ist korrupt. 
#Laschet ist ein Fundamentalist. 
#Laschet lügt 
#Laschet lacht Flutopfer aus
#Laschet ist Profit von RWE wichtiger als Klima und Menschen
#Laschet verharmlost Antisemitismus #Laschet betrügt
…
#LaschetVerhindern"
2171,2021-07-30 19:46:35+00:00,benedikt_walker,"@SaraSchurmann @BoaConstrictorX @HerrSchwarz1 @deine_korri Es ist dennoch ermutigend, dass ständig bestätigende Äußerungen von Menschen und Institutionen auftauchen, die im Wesen eigentlich Teil des Widerstandes gegen Wandel und Erkenntnis über unsere Situation - bezogen auf den Klimawandel - sind."
2172,2021-07-30 19:46:33+00:00,das_Menschy,"Das Wetter spielt völlig verrückt, wahrscheinlich wegen der #Klimakrise und dem deshalb kaputten Jetstream: Frost und Schnee in Brasilien. Von @ReutersScience https://t.co/kZXCyzTvAb"
2173,2021-07-30 19:46:14+00:00,MDMross,"Doch das Wissen die deutschen Medien, weil zum Beispiel in Athen seit Jahrzehnten jedes Jahr die gleiche Sache läuft. Aber jetzt passt es halt besser in die Klima – Debatte. https://t.co/LX9eZi8roj"
2174,2021-07-30 19:45:33+00:00,xrhannover,"nähern oder diese sogar schon überschritten haben“, betont Ko-Autor William Ripple von der Oregon State University. „Wir müssen unser Handeln rasch ändern, und Klima-Vorgaben sollten Teil der Corona-Wiederaufbaupläne sein, wo immer das möglich ist.“"
2175,2021-07-30 19:45:33+00:00,xrhannover,"""Die extremen Klima-Ereignisse und Muster, die wir in den vergangenen Jahren - und sogar nur in den vergangenen Wochen - beobachtet haben, unterstreichen die gestiegene Dringlichkeit,mit der wir die Klimakrise angehen müssen“,erklärte Ko-Autor Philip Duffy https://t.co/FdkEuh355c"
2176,2021-07-30 19:45:10+00:00,SunTwra,"16 Jahre verpasste Chancen, Zukunftsnegierung und Wirtschaftshörigkeit.
16 Jahre kein Interesse an einem guten Leben für die eigenen Kinder und Enkelkinder.
Der Klimawandel in Deutschland hat schon 2021 katastrophale Ausmaße.
Geht bitte CDU abwählen. #btw21 https://t.co/cvJinny28D"
2177,2021-07-30 19:44:40+00:00,rehsche,Man höre und staune! #Solarwirtschaft / #es2050 / #Energiestrategie / #Gletscherinitiative / #Klima / #Atom / #Kernenergie / #Solar / #10vor10 / #Klimaschutz / #CO2 / #Speicher / #Versorgungssicherheit / #Energiewende / #Sektorkoppelung / #Klimastreik / #fridaysforfuture https://t.co/CdWcduOUu5
2178,2021-07-30 19:44:00+00:00,Bethke_WWF,"Die planetare Grenze für #Klimawandel liegt bei 350ppm. Ab da wird es risikohaft und ab 450ppm wird es gefährlich.

Wir sind bei 415ppm #CO2. Wir haben nicht mehr viel Zeit um unseren Emissionen auf NULL zu bringen. #Klimakrise https://t.co/aRyuWv3il8"
2179,2021-07-30 19:43:40+00:00,eha_deutsch,In #Brasilien gab es den ersten großen Schneefall seit 1957. Im Land werden die bisher niedrigsten Temperaturen des Jahres gemessen. Die Kältewelle ist Meteorologen zufolge polarer Luft aus dem Süden des Kontinents und dem Klimawandel geschuldet. https://t.co/MLDXzHLh2h
2180,2021-07-30 19:43:23+00:00,SimeonPreuss,"@dirk9876543 @JollersRoger @Ende__Gelaende @ShaleMustFall @ende_gelande Ich stelle fest: Wenn dieses Problem größer als die Klimakrise ist, dann ist letztere nur ein Marketing-Gag."
2181,2021-07-30 19:42:42+00:00,Integrateuse,"@thecommiemommy Ich glaube leider nicht daran, dass der Kapitalismus in absehbarer Zeit als System untergeht und das hängt ja direkt mit dem Klimawandel zusammen und ich wills meinen etwaigen Kindern nicht zumuten, auf der Erde verdampfen zu müssen weil sich reiche Irre aus Spaß ins All schießen"
2182,2021-07-30 19:42:41+00:00,MasterofInkomp1,"@watch_union Ist schon immer so gewesen. Viele Menschen sind egoistische Arschlöcher. Werden die Parteien daraus lernen. Nein. Tun die 3 ja nie. Siehe Klimawandel, Rechtsextremismus, Rente und duzende andere Probleme."
2183,2021-07-30 19:42:38+00:00,Imbi1970,@srfnews Ich muss im Moment heisser Furzen. Klimawandel
2184,2021-07-30 19:42:22+00:00,OHartwig,@derspiegel Toyota hatte seinen Hybrid schon vor 20 Jahren. Die sind einfach etwas voraus. Wasserstoff wird kommen. So sicher wie der Klimawandel.
2185,2021-07-30 19:41:59+00:00,Schmaendchen,"@agbffbga Schließe mich Deiner Aussage (sogar das Alter stimmt) vollumfänglich an.
Ich bekomme Bauchschmerzen bei dem Gedanken meinen Kindern dieses Klima der Meinungsdiktatur zu übergeben."
2186,2021-07-30 19:41:17+00:00,Opa_Antifa,"@__redcat Könntest Gurke, Zucchini, Tomaten oder Paprika haben. Ist eh gesünder und besser für die Umwelt/Klima. ;)"
2187,2021-07-30 19:40:34+00:00,Peter_Nater,"@srfnews @zac1967 Was ist nicht dem Klimawandel geschuldet? Logischerweise alles, da sich das Klima dauernd ändert. Und nicht zu vergessen, das Klima ist nur eine statistische Grösse!"
2188,2021-07-30 19:40:07+00:00,TobiWeiskopf,"Übrigens: Wir müssen aus der Kohle aussteigen, aber politisch ein Datum vorzugeben, hilft dem Klima wenig &amp; bringt am Ende den Energiekonzernen nur unnötige Subventionen. Schließlich ist durch den CO2-Preis im ETS der Ausstieg längst besiegelt und wird deutlich vor 2028 kommen."
2189,2021-07-30 19:40:01+00:00,FreieWeltEu,"➦ Malta: Klima für Mörder

» Die Ermordung der Journalistin Daphne Caruana Galizia hat die Welt schockiert - ein Untersuchungsausschuss belastet jetzt den maltesischen Staat schwer.
 
  https://t.co/ATmAWD6ys0"
2190,2021-07-30 19:38:44+00:00,Zippwhite,"@LassevCTY @Ole_H2002 @Wahlen_DE @ZDFheute Denke, dass man den Klimawandel, bzw. Deutschlands Teil relativ einfach lösen kann und die entsprechenden anderen Länder die CO2-Reduktion auch gut bewältigen können und sehe es daher nicht wirklich als Problem an, sind das dann schon ""Klimawandel-Leugner-Vibes""?"
2191,2021-07-30 19:38:39+00:00,LHapschi,"@DiePARTEIRSK @DiePARTEI Supergratulation an Superkandidaten, für unser Klima die Besten!"
2192,2021-07-30 19:38:26+00:00,WiseWay_,"@Umweltgutachter Ja, leider! Und #Klima ist eben auch nur ein Teil von unternehmerischer #Nachhaltigkeit…"
2193,2021-07-30 19:38:19+00:00,klima_mama,@KappacherS @haraldwalser Ich freue mich schon darauf!
2194,2021-07-30 19:38:03+00:00,inter_linke,"Die organisierte Verantwortungslosigkeit des Kapitalismus ist Brandbeschleuniger der Klimakrise. Dem stellen wir uns mit tausenden Aktivist*innen in #Brunsbüttel entgegen, um Schluss mit der dreckigen Lüge vom sauberen Gas zu machen.
Auf gehts. Ab geht's. #EndeGelaende https://t.co/Wprpxwkyg1"
2195,2021-07-30 19:36:39+00:00,Womenlo66775320,Grüner Pass ohne Schweden - Aktuelle Zahlen und was mit Klima - Schweden... https://t.co/ktK38f3Mnu via @YouTube
2196,2021-07-30 19:36:08+00:00,spotdrossel,"#Klimawandel #FridaysForFuture 

Schnee in Brasilien.

https://t.co/QQjw2YPWwq"
